"","TowID","StationID","TowNum","TowTime","Tide","BottomDepth","CableOut","Duration"
"27088",27169,9170,3,1899-12-30 08:26:00,"2",30,200,10
"27089",27170,9161,2,1899-12-30 07:20:00,"4",18,125,10
"27090",27171,9161,3,1899-12-30 07:33:00,"4",18,125,10
"27091",27172,9197,1,1899-12-30 12:34:00,"2",10,75,10
"27092",27173,9197,2,1899-12-30 12:47:00,"2",10,75,10
"27093",27174,9197,3,1899-12-30 13:13:00,"2",10,75,5
"27094",27175,9198,1,1899-12-30 14:17:00,"4",18,150,10
"27095",27176,9198,2,1899-12-30 14:32:00,"4",18,150,10
"27096",27177,9198,3,1899-12-30 14:45:00,"4",18,150,10
"27097",27178,9199,1,1899-12-30 10:54:00,"4",24,175,10
"27098",27179,9199,2,1899-12-30 11:08:00,"4",24,175,10
"27099",27180,9199,3,1899-12-30 11:21:00,"4",24,175,10
"27100",27181,9200,1,1899-12-30 10:44:00,"2",12,100,10
"27101",27182,9200,2,1899-12-30 10:59:00,"2",12,100,10
"27102",27183,9200,3,1899-12-30 11:13:00,"2",12,100,10
"27103",27184,9201,1,1899-12-30 12:26:00,"2",5,75,10
"27104",27185,9202,1,1899-12-30 14:48:00,"2",37,225,10
"27105",27186,9202,2,1899-12-30 15:02:00,"2",37,225,10
"27106",27187,9202,3,1899-12-30 15:16:00,"2",37,225,10
"27107",27188,9203,1,1899-12-30 11:43:00,"2",30,200,5
"27108",27189,9203,2,1899-12-30 11:52:00,"2",30,200,10
"27109",27190,9203,3,1899-12-30 12:09:00,"2",30,200,5
"27110",27191,9204,1,1899-12-30 13:22:00,"4",28,200,10
"27111",27192,9204,2,1899-12-30 13:37:00,"4",28,200,10
"27112",27193,9205,1,1899-12-30 06:33:00,"4",7,75,10
"27113",27194,9205,2,1899-12-30 06:48:00,"4",7,75,10
"27114",27195,9205,3,1899-12-30 07:01:00,"4",7,75,10
"27115",27196,9206,1,1899-12-30 07:21:00,"4",28,200,10
"27116",27197,9206,2,1899-12-30 07:50:00,"4",28,200,10
"27117",27198,9206,3,1899-12-30 08:03:00,"4",28,200,10
"27118",27199,9207,3,1899-12-30 10:21:00,"4",28,175,10
"27119",27200,9208,1,1899-12-30 09:06:00,"2",6,75,10
"27120",27201,9208,2,1899-12-30 09:19:00,"2",6,75,10
"27121",27202,9208,3,1899-12-30 09:32:00,"2",6,75,10
"27122",27203,9209,1,1899-12-30 08:08:00,"4",34,225,10
"27123",27204,9209,2,1899-12-30 08:23:00,"4",34,225,10
"27124",27205,9209,3,1899-12-30 08:36:00,"4",34,225,10
"27125",27206,9210,1,1899-12-30 07:13:00,"4",32,200,10
"27126",27207,9210,2,1899-12-30 07:27:00,"4",32,200,10
"27127",27208,9210,3,1899-12-30 07:40:00,"4",32,200,10
"27128",27209,9211,1,1899-12-30 11:37:00,"2",18,125,10
"27129",27210,9211,2,1899-12-30 11:51:00,"2",18,125,10
"27130",27211,9211,3,1899-12-30 12:05:00,"2",18,125,10
"27131",27212,9212,2,1899-12-30 10:05:00,"4",18,100,5
"27132",27213,9212,3,1899-12-30 10:14:00,"4",18,100,5
"27133",27214,9213,1,1899-12-30 08:55:00,"4",31,200,10
"27134",27215,9213,2,1899-12-30 09:09:00,"4",31,200,10
"27135",27216,9213,3,1899-12-30 09:23:00,"4",31,200,10
"27136",27217,9214,1,1899-12-30 12:24:00,"2",16,125,10
"27137",27218,9214,2,1899-12-30 12:37:00,"2",16,100,10
"27138",27219,9214,3,1899-12-30 12:50:00,"2",16,100,10
"27139",27220,9215,2,1899-12-30 10:58:00,"4",13,75,2.5
"27140",27221,9215,3,1899-12-30 11:04:00,"4",13,75,2.5
"27141",27222,9216,1,1899-12-30 12:33:00,"2",43,225,10
"27142",27223,9217,1,1899-12-30 13:47:00,"2",41,225,10
"27143",27224,9218,1,1899-12-30 11:43:00,"1",40,225,10
"27144",27225,9219,2,1899-12-30 14:51:00,"2",36,225,10
"27145",27226,9219,3,1899-12-30 15:05:00,"2",36,225,10
"27146",27227,9220,3,1899-12-30 11:29:00,"2",25,175,5
"27147",27228,9221,2,1899-12-30 13:57:00,"2",38,225,10
"27148",27229,9174,2,1899-12-30 07:36:00,"4",10,75,10
"27149",27230,9174,3,1899-12-30 07:50:00,"4",10,75,10
"27150",27231,9180,3,1899-12-30 08:44:00,"2",8,75,10
"27151",27232,9179,2,1899-12-30 11:43:00,"2",6,75,10
"27152",27233,9179,3,1899-12-30 11:57:00,"2",6,75,10
"27153",27234,9181,2,1899-12-30 10:56:00,"2",5,75,10
"27154",27235,9178,2,1899-12-30 07:43:00,"2",12,100,10
"27155",27236,9178,3,1899-12-30 07:56:00,"2",12,100,10
"27156",27237,9177,2,1899-12-30 10:19:00,"2",13,100,10
"27157",27238,9177,3,1899-12-30 10:34:00,"2",13,100,10
"27158",27239,9182,2,1899-12-30 11:08:00,"2",18,125,10
"27159",27240,9182,3,1899-12-30 11:23:00,"2",18,125,10
"27160",27241,9176,2,1899-12-30 11:52:00,"2",14,125,10
"27161",27242,9176,3,1899-12-30 12:05:00,"2",14,125,10
"27162",27243,9222,1,1899-12-30 07:22:00,"2",16,125,10
"27163",27244,9207,1,1899-12-30 09:53:00,"4",28,175,10
"27164",27245,9207,2,1899-12-30 10:06:00,"4",28,175,10
"27165",27246,9212,1,1899-12-30 09:48:00,"4",18,100,10
"27166",27247,9215,1,1899-12-30 10:47:00,"4",13,75,5
"27167",27248,9223,1,1899-12-30 06:47:00,"2",7,75,10
"27168",27249,9224,1,1899-12-30 09:44:00,"2",22,175,10
"27169",27250,9224,2,1899-12-30 09:57:00,"2",22,175,10
"27170",27251,9224,3,1899-12-30 10:10:00,"2",22,175,10
"27171",27252,9225,1,1899-12-30 07:41:00,"2",43,225,10
"27172",27253,9225,2,1899-12-30 07:55:00,"2",43,225,10
"27173",27254,9225,3,1899-12-30 08:09:00,"2",43,225,10
"27174",27255,9226,1,1899-12-30 09:08:00,"2",27,175,10
"27175",27256,9226,2,1899-12-30 09:28:00,"2",27,175,5
"27176",27257,9226,3,1899-12-30 09:40:00,"2",27,175,2.5
"27177",27258,9219,1,1899-12-30 14:39:00,"2",36,225,10
"27178",27259,9221,1,1899-12-30 13:44:00,"2",38,225,10
"27179",27260,9221,3,1899-12-30 14:10:00,"2",38,225,10
"27180",27261,9227,1,1899-12-30 12:07:00,"2",39,225,10
"27181",27262,9227,2,1899-12-30 12:20:00,"2",39,225,10
"27182",27263,9227,3,1899-12-30 12:34:00,"2",39,225,10
"27183",27264,9228,1,1899-12-30 09:59:00,"2",31,200,10
"27184",27265,9228,2,1899-12-30 10:13:00,"2",31,200,10
"27185",27266,9228,3,1899-12-30 10:26:00,"2",31,200,10
"27186",27267,9220,1,1899-12-30 11:02:00,"2",25,175,10
"27187",27268,9220,2,1899-12-30 11:16:00,"2",25,175,10
"27188",27269,9229,1,1899-12-30 10:05:00,"2",17,100,10
"27189",27270,9230,1,1899-12-30 11:42:00,"2",13,75,10
"27190",27271,9230,2,1899-12-30 11:55:00,"2",13,75,10
"27191",27272,9231,1,1899-12-30 09:00:00,"2",20,125,10
"27192",27273,9231,2,1899-12-30 09:19:00,"2",20,125,2
"27193",27274,9231,3,1899-12-30 09:25:00,"2",20,125,2.5
"27194",27275,9232,1,1899-12-30 08:08:00,"2",23,150,10
"27195",27276,9232,2,1899-12-30 08:22:00,"2",18,125,10
"27196",27277,9232,3,1899-12-30 08:35:00,"2",18,125,10
"27197",27278,9233,1,1899-12-30 07:16:00,"4",40,225,10
"27198",27279,9233,2,1899-12-30 07:30:00,"4",40,225,10
"27199",27280,9233,3,1899-12-30 07:42:00,"1",40,225,10
"27200",27281,9234,1,1899-12-30 06:18:00,"4",27,150,10
"27201",27282,9234,2,1899-12-30 06:30:00,"4",27,150,10
"27202",27283,9234,3,1899-12-30 06:43:00,"4",27,150,10
"27203",27284,9235,1,1899-12-30 15:10:00,"2",32,225,10
"27204",27285,9235,2,1899-12-30 15:24:00,"2",32,225,10
"27205",27286,9235,3,1899-12-30 15:37:00,"2",32,225,10
"27206",27287,9181,3,1899-12-30 11:11:00,"2",5,75,10
"27207",27288,9230,3,1899-12-30 12:09:00,"2",13,75,10
"27208",27289,9236,1,1899-12-30 07:36:00,"2",26,175,10
"27209",27290,9236,2,1899-12-30 07:50:00,"2",26,175,10
"27210",27291,9236,3,1899-12-30 08:04:00,"2",26,175,10
"27211",27310,9243,1,1899-12-30 10:48:00,"2",30,200,10
"27212",27311,9223,2,1899-12-30 07:00:00,"2",7,75,10
"27213",27312,9237,1,1899-12-30 09:18:00,"2",42,225,10
"27214",27313,9237,2,1899-12-30 09:32:00,"2",42,225,10
"27215",27314,9237,3,1899-12-30 09:45:00,"2",42,225,10
"27216",27315,9238,1,1899-12-30 10:07:00,"2",37,225,10
"27217",27316,9238,2,1899-12-30 10:21:00,"2",37,225,10
"27218",27317,9238,3,1899-12-30 10:35:00,"2",27,225,10
"27219",27318,9239,1,1899-12-30 13:08:00,"2",20,125,10
"27220",27319,9239,2,1899-12-30 13:22:00,"2",20,125,10
"27221",27320,9239,3,1899-12-30 13:35:00,"2",20,125,10
"27222",27321,9240,1,1899-12-30 08:22:00,"2",18,150,10
"27223",27322,9240,2,1899-12-30 08:36:00,"2",18,150,10
"27224",27323,9240,3,1899-12-30 08:49:00,"2",18,150,10
"27225",27324,9241,1,1899-12-30 07:29:00,"2",10,75,10
"27226",27325,9241,2,1899-12-30 07:43:00,"2",10,75,10
"27227",27326,9241,3,1899-12-30 07:53:00,"2",10,75,10
"27228",27327,9242,1,1899-12-30 11:06:00,"2",34,225,10
"27229",27328,9242,2,1899-12-30 11:20:00,"2",34,225,10
"27230",27329,9242,3,1899-12-30 11:34:00,"2",34,225,10
"27231",27330,9244,1,1899-12-30 11:25:00,"2",5,75,10
"27232",27331,9229,2,1899-12-30 10:18:00,"2",17,100,10
"27233",27332,9229,3,1899-12-30 10:31:00,"2",17,100,10
"27234",27333,9245,1,1899-12-30 08:27:00,"2",27,200,10
"27235",27334,9245,2,1899-12-30 08:42:00,"2",27,200,10
"27236",27335,9246,1,1899-12-30 12:15:00,"2",16,125,10
"27237",27336,9246,2,1899-12-30 12:32:00,"2",16,125,10
"27238",27337,9246,3,1899-12-30 12:45:00,"2",16,125,10
"27239",27338,9247,1,1899-12-30 12:59:00,"2",38,225,10
"27240",27340,9223,3,1899-12-30 07:16:00,"2",7,75,10
"27241",27341,9243,2,1899-12-30 11:01:00,"2",30,200,10
"27242",27342,9243,3,1899-12-30 11:14:00,"2",30,200,10
"27243",27343,9249,1,1899-12-30 08:30:00,"2",28,200,10
"27244",27344,9249,2,1899-12-30 08:44:00,"2",28,200,10
"27245",27345,9249,3,1899-12-30 08:57:00,"2",28,200,10
"27246",27346,9250,1,1899-12-30 14:16:00,"2",38,225,10
"27247",27347,9250,2,1899-12-30 14:29:00,"2",38,225,10
"27248",27348,9250,3,1899-12-30 14:42:00,"2",38,225,10
"27249",27349,9247,2,1899-12-30 13:14:00,"2",38,225,10
"27250",27350,9247,3,1899-12-30 13:33:00,"2",38,225,10
"27251",27351,9251,1,1899-12-30 11:42:00,"2",30,200,10
"27252",27352,9251,2,1899-12-30 11:56:00,"2",30,200,10
"27253",27353,9251,3,1899-12-30 12:10:00,"2",30,200,10
"27254",27354,9252,1,1899-12-30 09:24:00,"2",28,200,10
"27255",27355,9252,2,1899-12-30 09:38:00,"2",28,175,10
"27256",27356,9252,3,1899-12-30 09:52:00,"2",28,175,10
"27257",27357,9253,1,1899-12-30 10:49:00,"3",23,175,2.5
"27258",27358,9253,2,1899-12-30 10:55:00,"3",23,175,2.5
"27259",27359,9253,3,1899-12-30 11:01:00,"3",23,175,2.5
"27260",27360,9254,1,1899-12-30 08:42:00,"2",14,100,10
"27261",27361,9254,2,1899-12-30 08:56:00,"2",14,100,10
"27262",27362,9254,3,1899-12-30 09:11:00,"2",14,100,10
"27263",27363,9255,1,1899-12-30 07:49:00,"2",40,225,10
"27264",27364,9255,2,1899-12-30 08:02:00,"2",40,225,10
"27265",27365,9255,3,1899-12-30 08:16:00,"2",40,225,10
"27266",27366,9256,1,1899-12-30 06:35:00,"2",24,150,10
"27267",27367,9256,2,1899-12-30 06:49:00,"2",24,150,10
"27268",27368,9256,3,1899-12-30 07:02:00,"2",24,150,10
"27269",27369,9257,1,1899-12-30 08:18:00,"2",38,225,10
"27270",27370,9258,1,1899-12-30 07:41:00,"2",32,200,10
"27271",27371,9258,2,1899-12-30 07:55:00,"2",32,200,10
"27272",27372,9259,1,1899-12-30 13:53:00,"4",22,150,10
"27273",27373,9259,2,1899-12-30 14:07:00,"4",22,150,10
"27274",27374,9259,3,1899-12-30 14:21:00,"4",22,150,10
"27275",27375,9260,1,1899-12-30 07:03:00,"2",42,225,10
"27276",27376,9260,2,1899-12-30 07:16:00,"2",42,225,10
"27277",27377,9260,3,1899-12-30 07:29:00,"2",42,225,10
"27278",27378,9261,1,1899-12-30 11:41:00,"2",30,200,10
"27279",27379,9261,2,1899-12-30 11:55:00,"2",30,200,10
"27280",27380,9261,3,1899-12-30 12:08:00,"2",30,200,10
"27281",27381,9262,1,1899-12-30 14:06:00,"3",34,225,10
"27282",27382,9262,2,1899-12-30 14:20:00,"3",34,225,10
"27283",27383,9262,3,1899-12-30 14:33:00,"3",34,225,10
"27284",27386,9263,1,1899-12-30 09:38:00,"2",23,150,10
"27285",27387,9263,2,1899-12-30 09:52:00,"2",23,150,10
"27286",27388,9263,3,1899-12-30 10:05:00,"2",23,150,10
"27287",27389,9264,1,1899-12-30 10:55:00,"2",10,75,10
"27288",27390,9265,1,1899-12-30 10:00:00,"2",10,75,10
"27289",27391,9265,2,1899-12-30 10:14:00,"2",10,75,10
"27290",27392,9265,3,1899-12-30 10:27:00,"2",10,75,10
"27291",27393,9266,1,1899-12-30 07:20:00,"2",36,225,10
"27292",27394,9267,1,1899-12-30 06:49:00,"2",10,75,10
"27293",27395,9267,2,1899-12-30 07:03:00,"2",10,75,10
"27294",27396,9267,3,1899-12-30 07:17:00,"2",10,75,10
"27295",27397,9268,1,1899-12-30 09:03:00,"2",42,225,10
"27296",27398,9269,1,1899-12-30 10:52:00,"2",9,75,10
"27297",27399,9269,2,1899-12-30 11:05:00,"2",9,75,10
"27298",27400,9269,3,1899-12-30 11:21:00,"2",9,75,5
"27299",27401,9270,1,1899-12-30 11:55:00,"2",16,125,10
"27300",27402,9271,1,1899-12-30 06:53:00,"2",45,225,10
"27301",27403,9264,2,1899-12-30 11:08:00,"2",10,75,10
"27302",27404,9264,3,1899-12-30 11:21:00,"2",10,75,10
"27303",27405,9272,1,1899-12-30 12:39:00,"2",12,100,10
"27304",27406,9272,2,1899-12-30 12:52:00,"2",12,100,10
"27305",27407,9272,3,1899-12-30 13:04:00,"2",12,100,10
"27306",27408,9273,1,1899-12-30 13:50:00,"4",40,225,10
"27307",27409,9273,2,1899-12-30 14:05:00,"4",40,225,10
"27308",27410,9273,3,1899-12-30 14:18:00,"2",40,225,10
"27309",27411,9274,1,1899-12-30 12:51:00,"4",39,225,10
"27310",27412,9274,2,1899-12-30 13:05:00,"4",39,225,10
"27311",27413,9274,3,1899-12-30 13:20:00,"4",39,225,10
"27312",27414,9275,1,1899-12-30 10:11:00,"2",22,150,10
"27313",27415,9275,2,1899-12-30 10:24:00,"3",22,150,10
"27314",27416,9275,3,1899-12-30 10:38:00,"3",22,150,10
"27315",27417,9276,1,1899-12-30 08:12:00,"2",27,175,10
"27316",27418,9276,2,1899-12-30 08:25:00,"2",27,175,10
"27317",27419,9276,3,1899-12-30 08:39:00,"2",27,175,10
"27318",27420,9277,1,1899-12-30 11:22:00,"2",30,200,10
"27319",27421,9277,2,1899-12-30 11:35:00,"2",30,200,10
"27320",27422,9277,3,1899-12-30 11:50:00,"2",30,200,10
"27321",27423,9278,1,1899-12-30 09:08:00,"2",22,150,5
"27322",27424,9278,2,1899-12-30 09:17:00,"2",22,150,2.5
"27323",27425,9278,3,1899-12-30 09:23:00,"2",22,150,2.5
"27324",27426,9279,1,1899-12-30 08:16:00,"2",20,150,10
"27325",27427,9279,2,1899-12-30 08:30:00,"2",20,150,10
"27326",27428,9279,3,1899-12-30 08:43:00,"2",20,150,10
"27327",27429,9280,1,1899-12-30 07:21:00,"1",38,225,10
"27328",27430,9280,2,1899-12-30 07:35:00,"1",38,225,10
"27329",27431,9280,3,1899-12-30 07:49:00,"1",38,225,10
"27330",27432,9281,1,1899-12-30 07:50:00,"2",42,225,10
"27331",27433,9281,2,1899-12-30 08:04:00,"2",42,225,10
"27332",27434,9281,3,1899-12-30 08:18:00,"2",42,225,10
"27333",27435,9282,1,1899-12-30 09:10:00,"2",24,175,10
"27334",27436,9282,2,1899-12-30 09:26:00,"2",24,175,5
"27335",27437,9282,3,1899-12-30 09:35:00,"2",24,175,5
"27336",27438,9283,1,1899-12-30 14:36:00,"4",38,225,10
"27337",27439,9283,2,1899-12-30 14:50:00,"4",38,225,10
"27338",27440,9283,3,1899-12-30 15:03:00,"4",38,225,10
"27339",27441,9284,1,1899-12-30 13:33:00,"4",35,225,10
"27340",27442,9284,2,1899-12-30 13:52:00,"4",35,225,10
"27341",27443,9284,3,1899-12-30 14:07:00,"4",35,225,10
"27342",27444,9285,1,1899-12-30 12:26:00,"4",28,200,10
"27343",27445,9285,2,1899-12-30 12:42:00,"4",28,200,10
"27344",27446,9285,3,1899-12-30 12:57:00,"4",28,200,10
"27345",27447,9286,1,1899-12-30 09:57:00,"2",20,150,10
"27346",27448,9286,2,1899-12-30 10:11:00,"2",20,150,10
"27347",27449,9286,3,1899-12-30 10:25:00,"2",20,150,10
"27348",27450,9287,1,1899-12-30 10:59:00,"2",22,150,10
"27349",27451,9287,2,1899-12-30 11:28:00,"3",22,150,5
"27350",27452,9287,3,1899-12-30 11:37:00,"3",22,150,5
"27351",27453,9288,1,1899-12-30 08:44:00,"2",38,225,10
"27352",27454,9288,2,1899-12-30 08:57:00,"2",38,225,10
"27353",27455,9288,3,1899-12-30 09:11:00,"2",38,225,10
"27354",27456,9289,1,1899-12-30 07:37:00,"2",20,150,10
"27355",27457,9289,2,1899-12-30 07:52:00,"2",20,150,10
"27356",27458,9289,3,1899-12-30 08:06:00,"2",20,150,10
"27357",27459,9290,1,1899-12-30 06:48:00,"2",42,225,10
"27358",27460,9290,2,1899-12-30 07:03:00,"2",42,225,10
"27359",27461,9290,3,1899-12-30 07:17:00,"2",42,225,10
"27360",27462,9291,1,1899-12-30 06:22:00,"1",23,175,10
"27361",27463,9291,2,1899-12-30 06:35:00,"1",23,175,10
"27362",27464,9291,3,1899-12-30 06:48:00,"1",23,175,10
"27363",27465,9292,1,1899-12-30 12:45:00,"2",30,200,10
"27364",27466,9292,2,1899-12-30 13:01:00,"2",30,200,10
"27365",27467,9292,3,1899-12-30 13:14:00,"1",30,200,10
"27366",27468,9293,1,1899-12-30 09:02:00,"2",22,150,10
"27367",27469,9293,2,1899-12-30 09:15:00,"2",22,150,10
"27368",27470,9293,3,1899-12-30 09:27:00,"2",22,150,10
"27369",27471,9294,1,1899-12-30 14:28:00,"4",35,225,10
"27370",27472,9294,2,1899-12-30 14:43:00,"4",35,225,5
"27371",27473,9294,3,1899-12-30 14:51:00,"4",35,225,5
"27372",27474,9295,1,1899-12-30 10:35:00,"2",18,125,10
"27373",27475,9295,2,1899-12-30 10:50:00,"2",18,125,10
"27374",27476,9295,3,1899-12-30 11:04:00,"2",18,125,10
"27375",27477,9296,1,1899-12-30 09:38:00,"2",14,125,10
"27376",27478,9296,2,1899-12-30 09:52:00,"2",14,125,10
"27377",27479,9296,3,1899-12-30 10:06:00,"2",14,125,10
"27378",27480,9183,2,1899-12-30 08:40:00,"2",22,150,10
"27379",27481,9183,3,1899-12-30 08:54:00,"2",22,150,10
"27380",27482,9297,1,1899-12-30 09:03:00,"2",12,75,10
"27381",27483,9297,2,1899-12-30 09:16:00,"2",12,75,10
"27382",27484,9297,3,1899-12-30 09:29:00,"2",12,75,10
"27383",27485,9298,1,1899-12-30 11:01:00,"2",3,75,10
"27384",27486,9298,2,1899-12-30 11:14:00,"2",3,75,10
"27385",27487,9299,1,1899-12-30 08:59:00,"2",34,225,10
"27386",27488,9299,2,1899-12-30 09:13:00,"2",34,225,10
"27387",27489,9299,3,1899-12-30 09:26:00,"2",34,225,10
"27388",27490,9300,1,1899-12-30 08:01:00,"3",15,125,10
"27389",27491,9300,2,1899-12-30 08:14:00,"2",15,125,10
"27390",27492,9300,3,1899-12-30 08:26:00,"2",15,125,10
"27391",27493,9301,1,1899-12-30 09:06:00,"2",28,200,10
"27392",27494,9301,2,1899-12-30 09:20:00,"2",28,200,10
"27393",27495,9301,3,1899-12-30 09:34:00,"2",28,200,10
"27394",27496,9302,2,1899-12-30 08:39:00,"2",9,75,10
"27395",27497,9303,1,1899-12-30 11:23:00,"2",34,225,10
"27396",27498,9271,3,1899-12-30 07:20:00,"2",45,225,10
"27397",27499,9304,1,1899-12-30 08:45:00,"2",8,75,10
"27398",27500,9258,3,1899-12-30 08:11:00,"2",32,200,10
"27399",27501,9305,1,1899-12-30 08:32:00,"2",33,225,10
"27400",27502,9305,2,1899-12-30 11:56:00,"2",33,200,10
"27401",27503,9305,3,1899-12-30 12:11:00,"2",33,200,10
"27402",27504,9270,2,1899-12-30 12:08:00,"2",16,125,10
"27403",27505,9270,3,1899-12-30 12:22:00,"2",16,125,5
"27404",27506,9266,2,1899-12-30 07:33:00,"2",36,225,10
"27405",27507,9266,3,1899-12-30 07:47:00,"2",36,225,10
"27406",27508,9257,2,1899-12-30 08:31:00,"2",38,225,10
"27407",27509,9257,3,1899-12-30 08:44:00,"2",38,225,10
"27408",27510,9268,2,1899-12-30 09:16:00,"2",42,225,10
"27409",27511,9268,3,1899-12-30 09:29:00,"2",42,225,10
"27410",27512,9306,1,1899-12-30 12:19:00,"2",24,175,10
"27411",27513,9306,2,1899-12-30 12:33:00,"2",24,175,10
"27412",27514,9306,3,1899-12-30 12:46:00,"2",24,175,10
"27413",27515,9307,1,1899-12-30 11:41:00,"2",24,175,10
"27414",27516,9308,1,1899-12-30 10:53:00,"2",15,125,10
"27415",27517,9309,1,1899-12-30 07:19:00,"2",8,75,10
"27416",27518,9309,2,1899-12-30 07:31:00,"2",8,75,10
"27417",27519,9309,3,1899-12-30 07:45:00,"2",8,75,10
"27418",27520,9310,2,1899-12-30 10:32:00,"2",4,75,10
"27419",27523,9312,1,1899-12-30 09:41:00,"2",18,150,10
"27420",27524,9312,2,1899-12-30 09:54:00,"2",18,150,10
"27421",27525,9313,1,1899-12-30 07:43:00,"2",13,100,10
"27422",27526,9313,3,1899-12-30 08:09:00,"2",13,100,10
"27423",27527,9314,1,1899-12-30 13:06:00,"3",44,225,10
"27424",27528,9314,2,1899-12-30 13:20:00,"4",44,225,10
"27425",27529,9314,3,1899-12-30 13:33:00,"4",44,225,10
"27426",27530,9315,1,1899-12-30 14:17:00,"4",39,225,10
"27427",27531,9315,2,1899-12-30 14:30:00,"4",39,225,10
"27428",27532,9315,3,1899-12-30 14:43:00,"4",39,225,10
"27429",27533,9316,1,1899-12-30 07:56:00,"2",25,175,10
"27430",27534,9316,2,1899-12-30 08:10:00,"2",25,175,10
"27431",27535,9316,3,1899-12-30 08:23:00,"2",25,175,10
"27432",27536,9317,1,1899-12-30 09:50:00,"2",13,75,10
"27433",27537,9317,2,1899-12-30 10:03:00,"2",13,75,10
"27434",27538,9317,3,1899-12-30 10:19:00,"2",13,75,10
"27435",27539,9318,1,1899-12-30 10:50:00,"2",5,75,10
"27436",27540,9318,2,1899-12-30 11:04:00,"2",5,75,10
"27437",27541,9318,3,1899-12-30 11:18:00,"2",5,75,10
"27438",27542,9319,1,1899-12-30 13:13:00,"2",10,75,10
"27439",27543,9319,2,1899-12-30 13:27:00,"2",10,75,10
"27440",27544,9319,3,1899-12-30 13:42:00,"2",10,75,10
"27441",27548,9321,1,1899-12-30 10:12:00,"2",12,100,10
"27442",27549,9321,2,1899-12-30 10:25:00,"2",12,100,10
"27443",27550,9321,3,1899-12-30 10:38:00,"2",12,100,10
"27444",27551,9322,1,1899-12-30 07:15:00,"2",6,75,2.5
"27445",27552,9322,2,1899-12-30 07:21:00,"2",6,75,2.5
"27446",27553,9322,3,1899-12-30 07:44:00,"2",6,75,2.5
"27447",27554,9323,1,1899-12-30 08:01:00,"2",26,175,10
"27448",27555,9323,2,1899-12-30 08:15:00,"2",26,175,10
"27449",27556,9323,3,1899-12-30 08:30:00,"2",26,175,10
"27450",27557,9324,1,1899-12-30 11:58:00,"2",11,100,10
"27451",27558,9324,2,1899-12-30 12:12:00,"2",11,100,10
"27452",27559,9324,3,1899-12-30 12:25:00,"2",11,100,10
"27453",27560,9325,1,1899-12-30 15:02:00,"4",29,200,10
"27454",27561,9325,2,1899-12-30 15:15:00,"4",29,200,10
"27455",27562,9325,3,1899-12-30 15:28:00,"4",29,200,10
"27456",27563,9326,1,1899-12-30 13:44:00,"2",10,75,10
"27457",27564,9326,2,1899-12-30 13:57:00,"2",10,75,10
"27458",27565,9326,3,1899-12-30 14:11:00,"2",10,75,10
"27459",27566,9327,1,1899-12-30 09:25:00,"2",32,225,10
"27460",27567,9327,2,1899-12-30 09:38:00,"2",32,225,10
"27461",27568,9327,3,1899-12-30 09:51:00,"2",32,225,10
"27462",27569,9328,1,1899-12-30 08:27:00,"2",17,125,10
"27463",27570,9328,2,1899-12-30 08:42:00,"2",17,125,10
"27464",27571,9328,3,1899-12-30 08:56:00,"2",17,125,10
"27465",27572,9329,1,1899-12-30 07:46:00,"2",12,100,5
"27466",27573,9329,2,1899-12-30 07:54:00,"2",12,100,5
"27467",27574,9329,3,1899-12-30 08:06:00,"2",12,100,2.5
"27468",27575,9330,1,1899-12-30 13:04:00,"2",14,100,10
"27469",27576,9330,2,1899-12-30 13:19:00,"2",14,100,10
"27470",27577,9330,3,1899-12-30 13:33:00,"2",14,100,10
"27471",27578,9331,1,1899-12-30 07:22:00,"2",13,100,10
"27472",27579,9331,2,1899-12-30 07:35:00,"2",13,100,10
"27473",27580,9331,3,1899-12-30 07:48:00,"2",13,100,10
"27474",27581,9304,2,1899-12-30 09:00:00,"2",8,75,10
"27475",27582,9304,3,1899-12-30 09:14:00,"2",8,75,10
"27476",27583,9332,1,1899-12-30 13:42:00,"2",5,75,10
"27477",27584,9332,2,1899-12-30 13:57:00,"2",5,75,10
"27478",27585,9332,3,1899-12-30 14:10:00,"2",5,75,10
"27479",27586,9333,1,1899-12-30 10:13:00,"2",36,225,10
"27480",27587,9333,2,1899-12-30 10:26:00,"2",36,225,10
"27481",27588,9333,3,1899-12-30 10:40:00,"2",36,225,10
"27482",27589,9334,1,1899-12-30 12:17:00,"2",14,100,10
"27483",27590,9334,2,1899-12-30 12:30:00,"2",14,100,10
"27484",27591,9334,3,1899-12-30 12:44:00,"2",14,100,10
"27485",27592,9335,1,1899-12-30 08:37:00,"1",12,100,10
"27486",27593,9335,2,1899-12-30 08:50:00,"1",12,100,10
"27487",27594,9335,3,1899-12-30 09:02:00,"1",12,100,10
"27488",27595,9336,2,1899-12-30 13:10:00,"2",11,75,10
"27489",27596,9336,3,1899-12-30 13:23:00,"2",11,75,10
"27490",27597,9147,2,1899-12-30 09:32:00,"2",6,75,10
"27491",27598,9147,3,1899-12-30 09:46:00,"2",6,75,10
"27492",27599,9337,1,1899-12-30 10:02:00,"2",5,75,10
"27493",27600,9337,2,1899-12-30 10:16:00,"2",5,75,10
"27494",27601,9337,3,1899-12-30 10:29:00,"2",5,75,10
"27495",27602,9338,1,1899-12-30 12:02:00,"2",35,225,10
"27496",27603,9338,2,1899-12-30 12:15:00,"2",38,225,10
